id,system_type,nameplate_hp,nameplate_kW,Ph,RLA,V,Amps,hp,MLF,Eff,PF,calc_kw,VSD_speed,percent_on,assigned_schedule,scheduled_hours_per_day,jan_operating_hrs,feb_operating_hrs,mar_operating_hrs,apr_operating_hrs,may_operating_hrs,jun_operating_hrs,jul_operating_hrs,aug_operating_hrs,sep_operating_hrs,octob_operating_hrs,nov_operating_hrs,dec_operating_hrs,jan_operating_kWh,feb_operating_kWh,mar_operating_kWh,apr_operating_kWh,may_operating_kWh,jun_operating_kWh,jul_operating_kWh,aug_operating_kWh,sep_operating_kWh,octob_operating_kWh,nov_operating_kWh,dec_operating_kWh,annual_hours,annual_kwh
5301,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.65,ALL DAY,24.0,483.6,393.12,386.88,304.2,193.44,163.8,96.72,96.72,140.4,241.8,397.8,483.6,943.863488372093,767.269674418605,755.090790697675,593.720581395349,377.545395348837,319.695697674419,188.772697674419,188.772697674419,274.02488372093,471.931744186047,776.403837209302,943.863488372093,3382.08,6600.95497674419
5302,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.65,ALL DAY,24.0,483.6,393.12,386.88,304.2,193.44,163.8,96.72,96.72,140.4,241.8,397.8,483.6,943.863488372093,767.269674418605,755.090790697675,593.720581395349,377.545395348837,319.695697674419,188.772697674419,188.772697674419,274.02488372093,471.931744186047,776.403837209302,943.863488372093,3382.08,6600.95497674419
5303,AC SYSTEM,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.35,ALL DAY,24.0,0.0,0.0,0.0,0.0,156.24,252.0,260.4,260.4,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.940511627907,491.839534883721,508.234186046512,508.234186046512,245.91976744186,0.0,0.0,0.0,1055.04,2059.16818604651
5304,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.1,ALL DAY,24.0,63.24,47.04,11.16,2.16,1.488,0.72,0.0,0.0,10.08,14.88,47.52,74.4,123.428302325581,91.8100465116279,21.7814651162791,4.21576744186047,2.90419534883721,1.40525581395349,0.0,0.0,19.6735813953488,29.0419534883721,92.7468837209303,145.209767441861,272.688,532.217218604651
5305,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,ALL DAY,24.0,0.0,0.0,0.0,0.0,223.2,720.0,669.6,446.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.629302325581,1405.25581395349,1306.88790697674,871.258604651163,70.2627906976744,0.0,0.0,0.0,2095.2,4089.29441860465
5306,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,CHW SYSTEM,8.31428571428572,0.0,23.28,25.7742857142857,74.8285714285714,77.3228571428572,74.8285714285714,257.742857142857,206.194285714286,249.428571428571,77.3228571428572,24.9428571428571,0.0,0.0,45.4366046511628,50.3048122923588,146.04622923588,150.914436877076,146.04622923588,503.048122923588,402.438498338871,486.820764119601,150.914436877076,48.6820764119601,0.0,1091.66571428571,2130.65221096346
5307,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,STORES AHU-1,10.9285714285714,338.785714285714,306.0,338.785714285714,327.857142857143,338.785714285714,327.857142857143,338.785714285714,338.785714285714,327.857142857143,338.785714285714,327.857142857143,338.785714285714,661.223048172757,597.233720930233,661.223048172757,639.893272425249,661.223048172757,639.893272425249,661.223048172757,661.223048172757,639.893272425249,661.223048172757,639.893272425249,661.223048172757,3988.92857142857,7785.36814784053
5308,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,RTU-2,10.9285714285714,338.785714285714,306.0,338.785714285714,327.857142857143,338.785714285714,327.857142857143,338.785714285714,338.785714285714,327.857142857143,338.785714285714,327.857142857143,338.785714285714,661.223048172757,597.233720930233,661.223048172757,639.893272425249,661.223048172757,639.893272425249,661.223048172757,661.223048172757,639.893272425249,661.223048172757,639.893272425249,661.223048172757,3988.92857142857,7785.36814784053
5309,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,AH-1,9.02857142857143,279.885714285714,252.8,279.885714285714,270.857142857143,279.885714285714,270.857142857143,279.885714285714,279.885714285714,270.857142857143,279.885714285714,270.857142857143,279.885714285714,546.265315614618,493.400930232558,546.265315614618,528.643853820598,546.265315614618,528.643853820598,546.265315614618,546.265315614618,528.643853820598,546.265315614618,528.643853820598,546.265315614618,3295.42857142857,6431.83355481728
5310,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,AH-1,9.02857142857143,279.885714285714,252.8,279.885714285714,270.857142857143,279.885714285714,270.857142857143,279.885714285714,279.885714285714,270.857142857143,279.885714285714,270.857142857143,279.885714285714,546.265315614618,493.400930232558,546.265315614618,528.643853820598,546.265315614618,528.643853820598,546.265315614618,546.265315614618,528.643853820598,546.265315614618,528.643853820598,546.265315614618,3295.42857142857,6431.83355481728
5311,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.45,ALL DAY,24.0,334.8,272.16,267.84,210.6,133.92,113.4,66.96,66.96,97.2,167.4,275.4,334.8,653.443953488372,531.186697674419,522.755162790698,411.037325581395,261.377581395349,221.327790697674,130.688790697674,130.688790697674,189.709534883721,326.721976744186,537.510348837209,653.443953488372,2341.44,4569.89190697674
5312,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.45,ALL DAY,24.0,334.8,272.16,267.84,210.6,133.92,113.4,66.96,66.96,97.2,167.4,275.4,334.8,653.443953488372,531.186697674419,522.755162790698,411.037325581395,261.377581395349,221.327790697674,130.688790697674,130.688790697674,189.709534883721,326.721976744186,537.510348837209,653.443953488372,2341.44,4569.89190697674
5313,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,AHU5 AHU6,7.14285714285714,221.428571428571,180.0,221.428571428571,214.285714285714,199.285714285714,85.7142857142857,44.2857142857143,22.1428571428571,128.571428571429,221.428571428571,214.285714285714,221.428571428571,432.171926910299,351.313953488372,432.171926910299,418.230897009967,388.954734219269,167.292358803987,86.4343853820598,43.2171926910299,250.93853820598,432.171926910299,418.230897009967,432.171926910299,1974.28571428571,3853.30066445183
5314,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.3,ALL DAY,24.0,223.2,161.28,145.08,133.706639409004,93.744,64.8,44.64,33.48,54.0,118.296,172.8,223.2,435.629302325581,314.777302325581,283.159046511628,260.961156102342,182.964306976744,126.473023255814,87.1258604651163,65.3443953488372,105.394186046512,230.883530232558,337.261395348837,435.629302325581,1468.226639409,2865.60280726513
5315,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.3,ALL DAY,24.0,223.2,161.28,145.08,133.706639409004,93.744,64.8,44.64,33.48,54.0,118.296,172.8,223.2,435.629302325581,314.777302325581,283.159046511628,260.961156102342,182.964306976744,126.473023255814,87.1258604651163,65.3443953488372,105.394186046512,230.883530232558,337.261395348837,435.629302325581,1468.226639409,2865.60280726513
5316,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.3,ALL DAY,24.0,223.2,161.28,145.08,133.706639409004,93.744,64.8,44.64,33.48,54.0,118.296,172.8,223.2,435.629302325581,314.777302325581,283.159046511628,260.961156102342,182.964306976744,126.473023255814,87.1258604651163,65.3443953488372,105.394186046512,230.883530232558,337.261395348837,435.629302325581,1468.226639409,2865.60280726513
5317,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,OCCUPIED,8.57142857142857,265.714285714286,240.0,265.714285714286,257.142857142857,265.714285714286,257.142857142857,265.714285714286,265.714285714286,257.142857142857,265.714285714286,257.142857142857,265.714285714286,518.606312292359,468.418604651163,518.606312292359,501.87707641196,518.606312292359,501.87707641196,518.606312292359,518.606312292359,501.87707641196,518.606312292359,501.87707641196,518.606312292359,3128.57142857143,6106.17109634551
5318,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.951744186,1.0,1.0,AH-1,9.028571429,279.8857143,252.8,209.9142857,135.4285714,111.9542857,54.17142857,6.997142857,6.997142857,6.771428571,55.97714286,108.3428571,279.8857143,546.2653156,493.4009302,409.6989867,264.3219269,218.5061262,105.7287708,13.65663289,13.65663289,13.21609635,109.2530631,211.4575415,546.2653156,1509.125714,2945.427339
5319,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.951744186,,1.0,AH-1,9.028571429,279.8857143,252.8,209.9142857,135.4285714,111.9542857,54.17142857,6.997142857,6.997142857,6.771428571,55.97714286,108.3428571,279.8857143,546.2653156,493.4009302,409.6989867,264.3219269,218.5061262,105.7287708,13.65663289,13.65663289,13.21609635,109.2530631,211.4575415,546.2653156,1509.125714,2945.427339
5320,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.6,OCCUPIED,17.5,325.5,264.6,227.85,157.5,97.65,31.5,0.0,32.55,63.0,162.75,252.0,325.5,635.29273255814,516.431511627907,444.704912790698,307.399709302326,190.587819767442,61.4799418604651,0.0,63.529273255814,122.95988372093,317.64636627907,491.839534883721,635.29273255814,1940.4,3787.16441860465
5321,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,ALL DAY,24.0,744.0,604.8,744.0,720.0,669.6,288.0,148.8,74.4,432.0,744.0,720.0,744.0,1452.0976744186,1180.41488372093,1452.0976744186,1405.25581395349,1306.88790697674,562.102325581395,290.419534883721,145.209767441861,843.153488372093,1452.0976744186,1405.25581395349,1452.0976744186,6633.6,12947.0902325581
5322,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,ALL DAY,24.0,744.0,604.8,744.0,720.0,669.6,288.0,148.8,74.4,432.0,744.0,720.0,744.0,1452.0976744186,1180.41488372093,1452.0976744186,1405.25581395349,1306.88790697674,562.102325581395,290.419534883721,145.209767441861,843.153488372093,1452.0976744186,1405.25581395349,1452.0976744186,6633.6,12947.0902325581
5323,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,OCCUPIED,18.3571428571429,0.0,0.0,0.0,0.0,227.628571428571,165.214285714286,569.071428571429,398.35,440.571428571429,113.814285714286,0.0,0.0,0.0,0.0,0.0,0.0,444.272740863787,322.456021594684,1110.68185215947,777.477296511628,859.882724252492,222.136370431894,0.0,0.0,1914.65,3736.90700581395
5324,HEAT PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.4,ALL DAY,24.0,193.44,215.04,178.56,172.8,193.44,230.4,267.84,297.6,230.4,163.68,158.4,208.32,377.545395348837,419.703069767442,348.503441860465,337.261395348837,377.545395348837,449.681860465116,522.755162790698,580.839069767442,449.681860465116,319.461488372093,309.156279069768,406.587348837209,2509.92,4898.72176744186
5325,HEAT PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.4,ALL DAY,24.0,193.44,215.04,178.56,172.8,193.44,230.4,267.84,297.6,230.4,163.68,158.4,208.32,377.545395348837,419.703069767442,348.503441860465,337.261395348837,377.545395348837,449.681860465116,522.755162790698,580.839069767442,449.681860465116,319.461488372093,309.156279069768,406.587348837209,2509.92,4898.72176744186
5326,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,AHU7,14.8571428571429,460.571428571429,374.4,460.571428571429,445.714285714286,414.514285714286,178.285714285714,92.1142857142857,46.0571428571429,267.428571428571,460.571428571429,445.714285714286,460.571428571429,898.917607973422,730.733023255814,898.917607973422,869.920265780731,809.02584717608,347.968106312292,179.783521594684,89.8917607973422,521.952159468439,898.917607973422,869.920265780731,898.917607973422,4106.51428571429,8014.8653820598
5327,PUMP,3.0,,3.0,,440.0,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,309.12,297.6,216.0,148.8,57.6,11.16,29.76,90.0,186.0,306.0,372.0,726.048837209302,603.323162790698,580.839069767442,421.576744186047,290.419534883721,112.420465116279,21.7814651162791,58.0839069767442,175.656976744186,363.024418604651,597.233720930233,726.048837209302,2396.04,4676.45713953488
5328,PUMP,3.0,,3.0,,440.0,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,309.12,297.6,216.0,148.8,57.6,11.16,29.76,90.0,186.0,306.0,372.0,726.048837209302,603.323162790698,580.839069767442,421.576744186047,290.419534883721,112.420465116279,21.7814651162791,58.0839069767442,175.656976744186,363.024418604651,597.233720930233,726.048837209302,2396.04,4676.45713953488
5329,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,GALLERIA,13.9285714285714,431.785714285714,390.0,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,842.735257475083,761.18023255814,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,5083.92857142857,9922.52803156146
5330,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,GALLERIA,13.9285714285714,431.785714285714,390.0,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,842.735257475083,761.18023255814,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,5083.92857142857,9922.52803156146
5331,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,GALLERIA,13.9285714285714,431.785714285714,390.0,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,842.735257475083,761.18023255814,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,5083.92857142857,9922.52803156146
5332,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,GALLERIA,13.9285714285714,431.785714285714,390.0,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,431.785714285714,417.857142857143,431.785714285714,417.857142857143,431.785714285714,842.735257475083,761.18023255814,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,842.735257475083,815.550249169435,842.735257475083,815.550249169435,842.735257475083,5083.92857142857,9922.52803156146
5333,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,HA-AH1-SPR,6.42857142857143,199.285714285714,180.0,199.285714285714,192.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.954734219269,351.313953488372,388.954734219269,376.40780730897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.428571428572,1505.63122923588
5334,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.4,ALL DAY,24.0,297.6,241.92,238.08,187.2,119.04,100.8,59.52,59.52,86.4,148.8,244.8,297.6,580.839069767442,472.165953488372,464.671255813954,365.366511627907,232.335627906977,196.735813953488,116.167813953488,116.167813953488,168.630697674419,290.419534883721,477.786976744186,580.839069767442,2081.28,4062.12613953488
5335,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.4,ALL DAY,24.0,297.6,241.92,238.08,187.2,119.04,100.8,59.52,59.52,86.4,148.8,244.8,297.6,580.839069767442,472.165953488372,464.671255813954,365.366511627907,232.335627906977,196.735813953488,116.167813953488,116.167813953488,168.630697674419,290.419534883721,477.786976744186,580.839069767442,2081.28,4062.12613953488
5336,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.2,ALL DAY,24.0,208.32,147.84,104.16,50.4,14.88,14.4,3.72,3.72,28.8,59.52,144.0,178.56,406.587348837209,288.545860465116,203.293674418605,98.3679069767442,29.0419534883721,28.1051162790698,7.26048837209302,7.26048837209302,56.2102325581396,116.167813953488,281.051162790698,348.503441860465,958.32,1870.39548837209
5337,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.2,ALL DAY,24.0,208.32,147.84,104.16,50.4,14.88,14.4,3.72,3.72,28.8,59.52,144.0,178.56,406.587348837209,288.545860465116,203.293674418605,98.3679069767442,29.0419534883721,28.1051162790698,7.26048837209302,7.26048837209302,56.2102325581396,116.167813953488,281.051162790698,348.503441860465,958.32,1870.39548837209
5338,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,OCCUPIED,16.5238095238095,512.238095238095,462.666666666667,512.238095238095,495.714285714286,512.238095238095,495.714285714286,512.238095238095,512.238095238095,495.714285714286,512.238095238095,495.714285714286,512.238095238095,999.757724252492,903.006976744186,999.757724252492,967.507475083057,999.757724252492,967.507475083057,999.757724252492,999.757724252492,967.507475083057,999.757724252492,967.507475083057,999.757724252492,6031.19047619048,11771.3409468439
5339,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,1.0,OCCUPIED,16.5238095238095,512.238095238095,462.666666666667,512.238095238095,495.714285714286,512.238095238095,495.714285714286,512.238095238095,512.238095238095,495.714285714286,512.238095238095,495.714285714286,512.238095238095,999.757724252492,903.006976744186,999.757724252492,967.507475083057,999.757724252492,967.507475083057,999.757724252492,999.757724252492,967.507475083057,999.757724252492,967.507475083057,999.757724252492,6031.19047619048,11771.3409468439
5340,VENTILATION,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,0.5,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,72.0,595.2,744.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1313953488372,290.419534883721,363.024418604651,105.394186046512,0.0,0.0,0.0,1627.2,793.969534883721
5341,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5342,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5343,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5344,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5345,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5346,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5347,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
5348,PUMP,3.0,,,,,,3.0,0.75,0.86,0.71525,1.95174418604651,,0.5,ALL DAY,24.0,372.0,336.0,279.0,180.0,148.8,72.0,9.3,9.3,9.0,74.4,144.0,260.4,726.048837209302,655.786046511628,544.536627906977,351.313953488372,290.419534883721,140.525581395349,18.1512209302326,18.1512209302326,17.5656976744186,145.209767441861,281.051162790698,508.234186046512,1894.2,3696.9938372093
